id	preprocessed_text	text	label
17832244	$ ovti bought call omnivision tech $ <number> exp <number> today on earnings . should beat earnings .	$OVTI bought CALL OMNIVISION TECH $16 EXP 12/21/13 today on earnings. Should beat earnings.	1
719883838059446272	short $ tsla calls	Short $TSLA calls	0
14004893	$ aapl <number> fundamentally nothing has changed and this company will make more profit than others whether the stock price is <number> or <number>	$AAPL 7. Fundamentally nothing has changed and this company will make more profit than others whether the stock price is 200 or 800	1
33675026	close the week with a minuscule <number> % gain in $ ziv . lost most of our handsome gains on friday . portfolio up <number> % ytd <url>	Close the week with a minuscule 0.09% gain in $ZIV. Lost most of our handsome gains on Friday. Portfolio up 6.2% YTD http://stks.co/c1quf	0
6252862	rt <user> new post : " breakaway gap in u . s . stock indexes - - shorts are trapped due to cme rule . " <url> $ qqq $ nq_f	RT @PeterLBrandt New post: &quot;Breakaway gap in U.S. stock indexes -- shorts are trapped due to CME rule.&quot; http://stks.co/1kTp $QQQ $NQ_F	1
9440214	<user> at least you didn & # <number> ; t stop out $ arr at <number> like me :(	@Cristi At least you didn&#39;t stop out $ARR at 7.13 like me :(	0
719929217786474496	rt <user> : hananeelkhader <url>	RT @mona2000474: #HananeElKhader https://t.co/ths6r3ixs5	0
10397968	$ lscc accumulation chart continues to make new highs showing accumulation continuing to take place <url>	$LSCC Accumulation chart continues to make new highs showing accumulation continuing to take place http://stks.co/aDpO	1
31881766	$ uso brent back below <number> , what & # <number> ; s wti doing above <number> ? hahaha , yes , it will go <number> & # <number> ; s again very soon .	$USO Brent back below 49, what&#39;s WTI doing above 45? hahaha, yes, it will go 44&#39;s again very soon.	0
6140513	rt <user> wanna see <number> awesomely bullish stocks ? ? ! ! check out $ fdx $ ups $ jbht ! ! europe might a mess but people still shipping stuff ! !	RT @traderstewie Wanna see 3 awesomely bullish stocks??!! Check out $FDX $UPS $JBHT !! Europe might a mess but people still shipping stuff!!	1
719551048193613824	we are now witnessing elon musks slow - motion disruption of the global auto industry <url> via <user> $ tsla	We are now witnessing Elon Musk s slow-motion disruption of the global auto industry https://t.co/qZYphcWpx4 via @qz $TSLA	1
32781578	$ isis torture .......	$ISIS Torture.......	0
5351257	$ aapl <url> strictly day trading this one long and short off <number> minute - hit <number> day and bounced off today	$AAPL http://stks.co/WoJ Strictly day trading this one long and short off 5 minute - hit 50 day and bounced off today	1
711707719674273792	the losers buying $ tsla at these levels . $ tsla	The losers buying $TSLA at these levels . $TSLA	0
19905012	$ shld i was wrong , berkowitz didn & # <number> ; t add <number> m shares . he added <number> m in q <number> <number> ( from <number> , <number> , <number> to <number> , <number> , <number> ) an increase of <number> % !	$SHLD I was wrong, Berkowitz didn&#39;t add 2.7M shares. He added 3.47M in Q4 2013 (from 20,758,000 to 24,226,073) an increase of 16.7%!	1
11873404	$ dcth near hod	$DCTH Near HOD	1
6008633	$ ffiv covered the swing - <number>	$FFIV covered the swing -.50	1
5335110	over <number> with conviction and i & # <number> ; m a buyer , good for ride to <number> ! $ vhc	Over 16 with conviction and I&#39;m a buyer, good for ride to 20 ! $VHC	1
11156682	<user> <user> $ sina - - agree risky watching very closely	@Sliver @50 $sina--agree risky watching very closely	0
16868491	$ aapl same sellers we saw yesterday ( more action now that <number> am cst pre - market is now open )	$AAPL Same sellers we saw yesterday (More action now that 6am cst pre-market is now open)	0
708380138988146688	looks like one of the best values lithium stocks in the space . $ ilc . v <user> tesla $ tsla dyodd <url>	Looks like one of the best values #Lithium stocks in the space. $ILC.v @ILCtsxv #Tesla $TSLA #DYODD https://t.co/Accu3D2dkq	1
6981073	what & # <number> ; s more exciting , this market or watching paint dry ? $ spy . typical of the $ vxx <number> - <number> range market wlow volatility	What&#39;s more exciting, this market or watching paint dry? $SPY. Typical of the $VXX 20-23 range market w/low volatility	1
708351849796083712	$ jblu jetblue short squeeze ready to upside w crossing important technical level <url> $ save $ dal $ aal $ va $ ual $ luv $ mgm	$JBLU JetBlue Short Squeeze Ready To Upside w Crossing Important Technical Level https://t.co/6rjzhN82jW $SAVE $DAL $AAL $VA $UAL $LUV $MGM	1
719533349430300672	your shit is broke . $ pypl	Your shit is broke . $PYPL	0
6195441	would like to see $ apc go back to low <number> & # <number> ; s , next year could be a very good year for them . would like to start adding soon	would like to see $apc go back to low 70&#39;s, next year could be a very good year for them. would like to start adding soon	1
9982140	$ amrn like your optimism . $ vvus moving up again ( no nce ) . agenda may be simple ..... $ gsk claim of active moiety .	$AMRN like your optimism .$VVUS moving up again ( no NCE ) . Agenda may be simple .....$GSK claim of active moiety .	1
6186217	will take swing trade profits at <number> - <number> ; leave core position for <number> and <number> target ; $ aapl daytrade buy zone today = <number> - <number>	Will take swing trade profits at 399-400; leave core position for 1/17/12 and 449 target; $AAPL daytrade buy zone today = 393-395	1
719644485056077824	rt <user> : nao preciso de escola meu amor eu tenho beleza	RT @RiriDaimondis: nao preciso de escola meu amor eu tenho beleza	0
14873237	$ fb worst idea of year ? short a reasonably priced high growth institutional fave glamour name that is going at least <number> % higher : fb	$FB worst idea of year? Short a reasonably priced high growth institutional fave glamour name that is going at least 30% higher: FB	1
719529163686850560	<number> - star analyst <user> from pivotal research upgraded rating on $ googl to buy . brian has a <number> % success rate . $ googl	5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY . Brian has a 79% success rate . $GOOGL	1
719523703386537984	long play . another consistent profit zone . $ stx	long play . another consistent profit zone . $STX	1
710220671037485056	$ aapl signs up with google cloud , to spend less with amazon web services . $ amzn drops late in the day from resistance , slims target <number>	$AAPL signs up with Google cloud, to spend less with Amazon Web Services. $AMZN drops late in the day from resistance, Slims target 540	0
719767870650064896	$ tsco - tesco plc tesco announces sale of partial stake in lazada <url>	$TSCO - Tesco PLC Tesco Announces Sale of Partial Stake in Lazada https://t.co/Tby5T6w9YW	1
5285822	<number> gotta hold $ spy	112.35 gotta hold $SPY	1
24386175	$ app brand name is to big for it to fail , i bet they recover or get bought out before the year is over . until then we get highs and lows	$APP brand name is to big for it to fail, I bet they recover or get bought out before the year is over. until then we get highs and lows	1
16092592	$ dxcm - making higher highs & amp ; higher lows as it consolidates over past several weeks . <number> was all time high ( <number> ) .	$DXCM - Making higher highs &amp; higher lows as it consolidates over past several weeks. 26.70 was all time high (2006).	1
710206891671101440	sold some $ tsla puts this morning closed them at the close . helps pay for monthly expenses	Sold some $TSLA Puts this morning Closed them at the close. Helps pay for monthly expenses	0
719923126226673664	[ chart ] $ fb elliott wave chart update <number> <number> - best case zigzag and reversal scenario - <url>	[Chart] $FB Elliott Wave Chart Update 4.12.16 - Best case zigzag and reversal scenario - https://t.co/4bOCSj4jeo	0
12644313	$ amrn you can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing . currently it is the shorts rejoicing	$AMRN You can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing. Currently it is the shorts rejoicing	0
708439895455322112	whole foods shareholders vote down activist initiatives : <url> $ wfm	Whole Foods shareholders vote down activist initiatives: https://t.co/652hqv0zAS $WFM	0
38563467	<user> blackberry $ gs $ ms faucette & amp ; simona , jmho are playing ignorant , so the $ bbry smack down looks legitimate	@JohnChen #BlackBerry $GS $MS #Faucette &amp; #Simona, JMHO are playing ignorant, so the $BBRY smack down looks legitimate	0
6003051	in play tmrw : $ pby ( <number> m , <number> % , <number> ) $ bmo ( <number> m , <number> , <number> cc ) $ tol ( <number> m , <number> % , <number> , <number> cc ) + watch $ xhb housing sector . $ leap ( <number> m , <number> % , <number> )	In play tmrw: $PBY (52m,12%,0.55) $BMO (638m,1.42,2cc) $TOL (146m,6.6%,0.72,2cc) + Watch $XHB Housing Sector. $LEAP (78m,16.7%,0.61)	1
708446069856669697	theres no reason why $ googl cant get back to $ <number> , <number> within the next <number> - <number> years .	There's no reason why $GOOGL can't get back to $1,000 within the next 3-5 years.	1
719878510077038592	$ fast $ gww - daily sales slowing again , pretty timely coincident indicator <url>	$FAST $GWW - daily sales slowing again, pretty timely coincident indicator https://t.co/m6BKHBkzK5	0
6168800	$ spy extreme win today - <number> cents above <number> low on <number> - year and $ spy up <number> percent - life is a bowl of cherries - great short setting up $ $	$SPY extreme win today - 2 cents above 2009 low on 10-year and $SPY up 2 percent - life is a bowl of cherries - great short setting up $$	0
719571381260722176	$ tsla " recall will not impact financial results "  excel nongaap spreadsheet to make sure of that !	$TSLA "Recall will not impact financial results" ... Excel nonGAAP spreadsheet to make sure of that!	1
7526863	$ prlb hanging tough in down market due to analyst upgrades last week . up almost <number> % .	$PRLB hanging tough in down market due to analyst upgrades last week. Up almost 3%.	1
14127963	$ ma <number> + should be coming very quick , if the fed supports the markets <number>	$MA 580+ should be coming very quick, if the FED supports the markets 610.	1
708417635348652032	the top <number> brands for millennials - $ aapl is # <number> , and $ fb is way off the list at # <number> more : <url> <url>	The Top 10 brands for #millennials - $AAPL is #1, and $FB is way off the list at #65. More: https://t.co/2IrrEpup7O https://t.co/HK94IURE4S	1
7606330	$ aapl wants lower . up waves getting smaller on the <number> min	$AAPL wants lower. up waves getting smaller on the 2 min	0
14719203	long position on $ gol ,  updating <url>	Long Position on $GOL,...Updating http://stks.co/fdmm	1
719661137411747840	$ jnpr cuts outlook down <number> % . could see $ csco $ intc fall in sympathy	$JNPR cuts outlook down 6%. Could see $CSCO $INTC fall in sympathy	0
719830167309258752	e julieannesanjoseforspottedph	e #JulieAnneSanJoseForSpottedPH	0
709330287503745028	qualcomm : <number> % dividend increase rewards patient investors , the future looks bright <url> $ qcom	Qualcomm: 10% Dividend Increase Rewards Patient Investors, The Future Looks Bright https://t.co/TJjVpqhHqD $QCOM	1
17316092	$ tsla i see more downside in next two weeks be careful - <number> dollars drop potential vs <number> up moved	$TSLA I see more downside in next two weeks be careful -20 dollars drop potential vs +10 up moved	0
18998360	$ plug reiterating for newbies , notice how the doomsaying bears disappear during the climbs . they & # <number> ; re just opportunists . ignore them , make $	$PLUG Reiterating for newbies, notice how the doomsaying bears disappear during the climbs. They&#39;re just opportunists. Ignore them, make $	1
